regioning,estimator,anchored,combo,px_per_mm_dev,scale_r2_dev,scale_resid_sd_mm,loo_px_per_mm_sd,loo_mae_dev,n_dev,mae_dev,rmse_dev,r_dev,r_p_dev,icc2_1_dev,icc2_1_ci_low_dev,icc2_1_ci_high_dev,icc3_1_dev,ba_bias_dev,ba_bias_ci_low_dev,ba_bias_ci_high_dev,ba_sd_dev,ba_loa_low_dev,ba_loa_high_dev,ba_prop_slope_dev,ba_prop_p_dev,threshold_agreement_dev,threshold_kappa_linear_dev,n_holdout,mae_holdout,rmse_holdout,r_holdout,r_p_holdout,icc2_1_holdout,icc2_1_ci_low_holdout,icc2_1_ci_high_holdout,icc3_1_holdout,ba_bias_holdout,ba_bias_ci_low_holdout,ba_bias_ci_high_holdout,ba_sd_holdout,ba_loa_low_holdout,ba_loa_high_holdout,ba_prop_slope_holdout,ba_prop_p_holdout,threshold_agreement_holdout,threshold_kappa_linear_holdout
B,p10,False,B_p10,14.216744820461207,0.6779625586719511,0.8155619974503246,0.0612330583318805,0.6330913129755311,87,0.6237421281807399,0.8322904828344213,0.8643861892461552,4.152057041736101e-27,0.85595806354948,0.7855674535876724,0.9041228259978003,0.8608927903751592,0.187646953757339,0.013827107602033095,0.3614667999126449,0.8155619974503246,-1.4108545612452972,1.7861484687599753,-0.09652828190933715,0.10192570736655975,0.7241379310344828,0.6692946642263832,58,0.5885120505272965,0.7711355955819807,0.8431401088049362,1.0162001227888274e-16,0.8395644314278478,0.7437647838214808,0.9016744231246492,0.8412247220169133,0.1320673128261406,-0.06944143365405578,0.33357605930633694,0.7663777094979628,-1.3700329977898664,1.6341676234421478,0.07317618681171907,0.35140287076178034,0.7068965517241379,0.6592950932964755
B,p10,True,B_p10_lipanchored,16.44596066550584,0.5935558530598073,0.8589784422885773,0.07417238625191523,0.6669860759924998,87,0.6579862433366521,0.8865190926279221,0.8468732383046325,4.948067888975782e-25,0.8295070669505713,0.7442235218549744,0.8871254120085046,0.8382487802103754,0.2378089619514154,0.0547358158802376,0.4208821080225932,0.8589784422885773,-1.4457887849341962,1.921406708837027,-0.15487769798111772,0.014594801922645107,0.735632183908046,0.6810490693739425,58,0.5658286036035147,0.7752516832433506,0.8603940967801759,4.952957134437878e-18,0.8393170556875282,0.7106676830748266,0.9085840924944462,0.8590456394869027,0.30786639428203977,0.11915286909177522,0.4965799194723043,0.7177149464369003,-1.0988549007342847,1.7145876892983645,0.06020805527088916,0.41396087395708425,0.7413793103448276,0.7044585987261147
B,p25,False,B_p25,16.66149844822931,0.6297402307946165,0.8102026216576044,0.07227425793492939,0.6528125379638112,87,0.6438799791226671,0.8378349787462289,0.8649315276185524,3.540166242093048e-27,0.8463608907341404,0.7673929516440937,0.8989108258745807,0.8548816015132268,0.23040033899083054,0.05772273079988713,0.4030779471817739,0.8102026216576045,-1.3575967994580742,1.8183974774397351,-0.1638906352483944,0.005890680011571803,0.7126436781609196,0.6531890660592256,58,0.5418791076408742,0.7225300695976372,0.8586854800610602,6.7989138940087275e-18,0.8510680361099169,0.7563378082588561,0.910113346474511,0.8586644376675895,0.198687355813963,0.014436662060753586,0.38293804956717237,0.700741913780266,-1.1747667951953582,1.5721415068232842,0.007533067384168187,0.9189443644345578,0.7586206896551724,0.7271505376344086
B,p25,True,B_p25_lipanchored,18.891321044709656,0.5447683039975398,0.8573183498657942,0.08429128093841745,0.6903235133969114,87,0.6818196011084313,0.8936440905340682,0.8475848222849013,4.123063362886531e-25,0.8202869427941355,0.726299160079045,0.8822528999985849,0.8321985042539879,0.2684273143362441,0.08570798196707038,0.4511466467054178,0.8573183498657942,-1.4119166514007127,1.9487712800732009,-0.20704668705184717,0.001182871702952569,0.7471264367816092,0.6955913226032191,58,0.5584636328451198,0.7516396514139502,0.8675608370562435,1.251216812848855e-18,0.8423336894392598,0.693385024877008,0.9142367581934872,0.8675301809487562,0.3346921901407942,0.15618754279552693,0.5131968374860615,0.6788885602077427,-0.9959293878663815,1.66531376814797,0.0090028924762964,0.899790875611431,0.7413793103448276,0.7025641025641025
B,median,False,B_median,20.33003415925599,0.4123986304843916,0.8835654801183662,0.0917934119307201,0.7539924445047776,87,0.7444100810197729,0.9356647566545327,0.8407057787954259,2.3152543543997104e-24,0.791925774355025,0.6756187495911362,0.8658733948302909,0.8101763541653797,0.322108683504869,0.1337953286618879,0.51042203834785,0.8835654801183662,-1.4096796575271289,2.053897024536867,-0.2950410322841657,9.26597573623894e-06,0.6666666666666666,0.608218406980017,58,0.5538443959793213,0.7540491498121362,0.8491659373311842,3.6929398456551497e-17,0.8206883134473515,0.677835895197623,0.8979110170733282,0.8432446183462856,0.30522479245271145,0.12234321498502881,0.4881063699203941,0.6955348931359215,-1.0580235980936947,1.6684731829991175,-0.12791354864546925,0.09810841694258797,0.7758620689655172,0.7314814814814815
B,median,True,B_median_lipanchored,22.549826420349568,0.3262665770734211,0.9245555609504217,0.10283200462186068,0.7851047696306575,87,0.7759047220005824,0.9818535908563423,0.8234148731925703,1.2623455431839667e-22,0.7683848202249485,0.6404160851000728,0.8503325654076219,0.7890937649698506,0.3450489969020053,0.14799947047869574,0.5420985233253148,0.9245555609504217,-1.4670799025608212,2.1571778963648316,-0.31938157806927514,5.658274336346147e-06,0.6896551724137931,0.6201943388255176,58,0.5778655721640793,0.8035102653275268,0.8510986958213986,2.644282851678413e-17,0.8043967263886104,0.5740571645078535,0.9004896709030626,0.8468048800213531,0.41663112261788926,0.23440092603781337,0.5988613191979651,0.6930575624920932,-0.9417616998666133,1.775023945102392,-0.1086443819140815,0.15621824207433613,0.7413793103448276,0.7006451612903226
B,min,False,B_min,10.73217666819626,0.7302761958084865,0.8502699206000092,0.04487629939439857,0.6330830123661177,87,0.6236704674036878,0.8517579417382756,0.8644749771463929,4.0458588958193284e-27,0.863860760284009,0.7992004465632507,0.9088034112721914,0.8642715096488544,0.10412745212594375,-0.07708965613954989,0.2853445603914374,0.8502699206000089,-1.5624015922500738,1.770656496501961,0.023274565565543536,0.6916271435766357,0.7241379310344828,0.6835478455512032,58,0.6867619079110872,0.8940943245107523,0.8189493616267702,4.003356272164572e-15,0.8078244996541071,0.6959672948493728,0.8814906480250836,0.8067871941388352,0.09234037012469097,-0.14353485652751763,0.3282155967768996,0.8970802463246821,-1.6659369126716859,1.8506176529210678,0.190062535557678,0.026897823414240064,0.7413793103448276,0.6643975493533016
B,min,True,B_min_lipanchored,13.476250644172822,0.6382307420811493,0.8955221334265455,0.06259364270430312,0.6555977428363929,87,0.64614625531349,0.9098478860869049,0.8384751618337591,3.981116286999744e-24,0.8326348044599348,0.7536136588061562,0.8877348295266739,0.8370114628384985,0.1872997975088019,-0.0035618659177784895,0.3781614609353823,0.8955221334265455,-1.5679235840072272,1.9425231790248312,-0.0643019727921378,0.319677039099587,0.6551724137931034,0.607887323943662,58,0.6368290231193255,0.8528598420498201,0.8398773884605004,1.7273479217474037e-16,0.8196116169244516,0.7017043058919366,0.8918811320454526,0.8326637517880328,0.2732346103171792,0.0589511472068672,0.4875180734274912,0.8149624892729476,-1.324091868657798,1.8705610892921565,0.14272394889653275,0.0743007845937943,0.6896551724137931,0.6497139224411952
B,max,False,B_max,36.576792444331396,-0.7791248977302732,1.135067507296462,0.18614812015482335,1.0438796492712004,87,1.0321436421562578,1.2414378647417608,0.7257986411013302,1.8230505666507654e-15,0.5873258071848844,0.3802050525536864,0.7280855883076311,0.6299675486490502,0.5172994019444462,0.2753836921505077,0.7592151117383847,1.135067507296462,-1.7074329123566194,2.7420317162455117,-0.6093692092379861,2.6187959675722123e-11,0.4942528735632184,0.40485829959514164,58,0.8408386653386214,1.043998863210628,0.7483035816902991,1.458660879044459e-11,0.5874855391191437,0.27154014942777716,0.7661160658838261,0.6609219019969415,0.5543529510254793,0.31971143199123936,0.7889944700597193,0.8923882116861662,-1.1947279438794065,2.303433845930365,-0.5646812899018813,1.5805352068838082e-07,0.603448275862069,0.49646302250803853
B,max,True,B_max_lipanchored,38.78532465037433,-0.7600549362488025,1.1587087581784503,0.20076911640574488,1.062135547005841,87,1.0504438212052205,1.2637316064065893,0.7050790274177525,2.479898410370699e-14,0.5772631156134972,0.3717342979108543,0.7192865726366298,0.6189452107759335,0.5194649549944518,0.2725106109776423,0.7664192990112613,1.15870875817845,-1.7516042110353105,2.790534121024214,-0.5916908605148018,3.632660624386642e-10,0.45977011494252873,0.3922750308176962,58,0.8512954917669004,1.0425694357277888,0.7776503704913689,6.96742150787347e-13,0.6023094023513021,0.22782833178498904,0.789276358890266,0.6933018404913525,0.6093186552392662,0.3849368727263985,0.833700437752134,0.8533683998286467,-1.0632834084248812,2.2819207189034136,-0.5349944452112736,1.272710732647215e-07,0.5862068965517241,0.48672566371681425
C,p05,False,C_p05,15.704417972414632,0.7073948937394696,0.8235771206053546,0.07049905003876751,0.6076517338565912,87,0.5985643900336016,0.8327962555399018,0.865178937684658,3.292390563160538e-27,0.8618031829523658,0.7956403754050185,0.9075888647915222,0.8644334539209205,0.15187706589920985,-0.02365103478251912,0.3274051665809388,0.8235771206053546,-1.462334090487285,1.7660882222857048,-0.04452158930159324,0.4471508213227482,0.7586206896551724,0.7178908783307486,58,0.5605007817376072,0.8038542676901909,0.8382431209686153,2.243169964674627e-16,0.8346260126518145,0.7354281542508001,0.8987583859798368,0.8322253679566112,0.00800541858975461,-0.2051927110627168,0.22120354824222604,0.8108347509787533,-1.5812306933286018,1.5972415305081111,0.1305621908668612,0.10386198005243506,0.7586206896551724,0.7082494969818913
C,p05,True,C_p05_lipanchored,17.85663471719,0.6497512751654715,0.831134644001133,0.07985074097409263,0.6283973282210112,87,0.6203867859454459,0.8516264142698698,0.8581128683239275,2.476172648030866e-26,0.8468205370456285,0.7714199971515677,0.898209196380867,0.8530330900353367,0.2059679784698995,0.028829151003356895,0.3831068059364421,0.8311346440011331,-1.4230559237723213,1.8349918807121204,-0.11726497435817929,0.052979653844045224,0.7471264367816092,0.7042492917847025,58,0.5460766378790435,0.781587100572405,0.8535672804653163,1.714049552975834e-17,0.8427678290768162,0.7459421227633286,0.9043524360979025,0.8487871314398929,0.19393252796132374,-0.006887337529512094,0.39475239345215957,0.7637577585332304,-1.3030326787638078,1.6908977346864553,0.11432758651654495,0.13249580361708,0.7758620689655172,0.7349869451697129
C,p10,False,C_p10,16.04014185106817,0.7182667808893008,0.7972113711770878,0.06912575393007725,0.586687826920925,87,0.5781540561442131,0.8074852377863344,0.8727681427861074,3.3067488278000284e-28,0.8686274959204159,0.8051430646817272,0.9123353010512524,0.8715224436622205,0.15424514580561074,-0.015663651225729852,0.3241539428369513,0.7972113711770881,-1.408289141701482,1.7167794333127033,-0.05707580802160147,0.3152670138703797,0.7701149425287356,0.7271171941830624,58,0.5333690773968488,0.7524222078830184,0.8527158882893353,1.9922675269767658e-17,0.850841309852977,0.7603388028002706,0.9089390157455657,0.8490205369359833,0.041971290687224314,-0.15728520402944257,0.24122778540389123,0.7578119495600135,-1.443340130450402,1.5272827118248506,0.10059072118806983,0.18629317408164053,0.7758620689655172,0.7289719626168225
C,p10,True,C_p10_lipanchored,18.1831074949285,0.6568463853445301,0.8137880090629036,0.07907856895193398,0.6157355976097293,87,0.6079823571394177,0.8352991025432267,0.863959649357077,4.701218267743904e-27,0.8514804292312406,0.7775070603566678,0.9015690296805606,0.857958895807605,0.20757106397003333,0.034129306040450086,0.3810128218996166,0.8137880090629036,-1.3874534337932576,1.8025955617333245,-0.1266512940337599,0.03285972880727838,0.7586206896551724,0.7146727506060174,58,0.5228859968323764,0.7491268702125999,0.8636000266500758,2.7024238388795433e-18,0.8520926957100057,0.7562705471794116,0.9111340376437546,0.8607258368390971,0.21696944843203342,0.02679249707518913,0.4071463997888777,0.7232806462546647,-1.2006606182271093,1.6345995150911763,0.08761981956221583,0.2298487279275527,0.7758620689655172,0.7511551155115512
C,p25,False,C_p25,16.839653402722718,0.7174345634326017,0.7656859764507791,0.06912073447832984,0.5653124312722958,87,0.5574748844949574,0.7807019738703782,0.8809938293096514,2.3052516679192876e-29,0.8733063830241952,0.8106245974167523,0.9159036850047669,0.8775420789241338,0.1730876966806722,0.0098978729198414,0.336277520441503,0.7656859764507791,-1.3276568171628547,1.6738322105241992,-0.09420257222546717,0.08725097379973272,0.7816091954022989,0.7487727403984984,58,0.5181298868382679,0.7175487126428733,0.8606139593043148,4.753676543435203e-18,0.8584131325066706,0.7725067460038976,0.913561788185769,0.8595354143242429,0.11637607522322359,-0.0714217895122758,0.304173939958723,0.7142325082089906,-1.283519640866398,1.5162717913128454,0.05382937873144974,0.4645806326024191,0.7931034482758621,0.7332457293035479
