model,seed,settings,conf,max_det,class,box_precision,box_recall,box_f1,box_map50,box_map50_95,seg_precision,seg_recall,seg_f1,seg_map50,seg_map50_95
yolo26x-seg,42,standard,0.001,300,diseti,0.6659148536153471,0.6472602739726028,0.6564550630580348,0.6363460181844645,0.278796623123195,0.5763322526677535,0.5205479452054794,0.5470215807770766,0.5028613678175748,0.20429572902512844
yolo26x-seg,42,standard,0.001,300,dudak,0.9808050288059796,0.9894736842105263,0.9851202867223323,0.9899834372821776,0.7379507899422993,0.9762321317175238,0.9842105263157894,0.9802050942188407,0.9811782808512667,0.6893015733548599
yolo26x-seg,42,standard,0.001,300,all,0.8233599412106634,0.8183669790915645,,0.813164727733321,0.508373706532747,0.7762821921926386,0.7523792357606345,,0.7420198243344207,0.4467986511899942
yolo26x-seg,42,operating_point,0.25,20,diseti,0.6742556917688266,0.6592465753424658,0.6666666666666666,0.5571387586865326,0.25027718813213695,0.5886071525434394,0.5205479452054794,0.5524894478898125,0.44456555552438,0.18244144015614433
yolo26x-seg,42,operating_point,0.25,20,dudak,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.9821674641148322,0.7336953616542506,0.9842105263157894,0.9842105263157894,0.9842105263157894,0.9814089501829439,0.6871629729984428
yolo26x-seg,42,operating_point,0.25,20,all,0.8318646879896765,0.824360129776496,,0.7696531114006824,0.4919862748931937,0.7864088394296145,0.7523792357606345,,0.7129872528536619,0.4348022065772937
