model,seed,settings,conf,max_det,class,box_precision,box_recall,box_f1,box_map50,box_map50_95,seg_precision,seg_recall,seg_f1,seg_map50,seg_map50_95
yolo11x-seg,42,standard,0.001,300,diseti,0.6723411124400533,0.6008294642856464,0.6345769495293719,0.6068462051156844,0.2591685171987219,0.5811349444706954,0.5202768393864284,0.5490245457650601,0.5074905803639407,0.2018404135377939
yolo11x-seg,42,standard,0.001,300,dudak,0.9775217296822304,0.9894736842105263,0.9834613954186447,0.9916659466465064,0.7342307028415037,0.9722570066095649,0.9842105263157894,0.978197249978002,0.981650028150192,0.6825600313638811
yolo11x-seg,42,standard,0.001,300,all,0.8249314210611418,0.7951515742480864,,0.7992560758810954,0.49669961002011276,0.7766959755401301,0.752243682851109,,0.7445703042570664,0.44220022245083745
yolo11x-seg,42,operating_point,0.25,20,diseti,0.6889284157181685,0.6105586158833899,0.6473803427267957,0.5449472124357055,0.2378323655294729,0.5968610481195353,0.5349198529446771,0.5641954618394704,0.4383251073517739,0.17264432337437854
yolo11x-seg,42,operating_point,0.25,20,dudak,0.9842931937172775,0.9894736842105263,0.9868766404199475,0.9820212765957449,0.7306680265922555,0.9790575916230366,0.9842105263157894,0.9816272965879265,0.981650028150192,0.68172892025277
yolo11x-seg,42,operating_point,0.25,20,all,0.836610804717723,0.800016150046958,,0.7634842445157253,0.48425019606086417,0.787959319871286,0.7595651896302333,,0.7099875677509829,0.42718662181357425
